Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
12.56,reg,0.066,Frozen Foods,146.26,2009,Medium,Tier 2,Supermarket Type2
16.34,Regular,0.079,Hard Drinks,171.56,1987,High,Tier 2,Supermarket Type1
13.19,Low Sugar,0.047,Dairy,113.67,2009,Medium,Tier 2,Supermarket Type2
13.28,Low Sugar,0.024,Soft Drinks,148.87,2009,Medium,Tier 2,Supermarket Type2
10.72,Regular,0.129,Dairy,106.39,1998,Small,Tier 3,Food Mart
11.06,Regular,0.031,Dairy,160.42,2009,Medium,Tier 2,Supermarket Type2
13.11,Low Sugar,0.088,Canned,133.18,2009,Medium,Tier 2,Supermarket Type2
12.76,Low Sugar,0.11,Snack Foods,147.75,1999,Medium,Tier 1,Departmental Store
12.12,No Sugar,0.076,Household,117.73,2009,Medium,Tier 2,Supermarket Type2
13.77,Regular,0.021,Breakfast,134.31,2009,Medium,Tier 2,Supermarket Type2
14.12,Low Sugar,0.126,Starchy Foods,157.35,2009,Medium,Tier 2,Supermarket Type2
9.6,Regular,0.042,Fruits and Vegetables,123.66,1998,Small,Tier 3,Food Mart
12.35,No Sugar,0.025,Health and Hygiene,151.39,2009,Medium,Tier 2,Supermarket Type2
11.34,Low Sugar,0.07,Meat,105.65,1987,High,Tier 2,Supermarket Type1
13.22,Low Sugar,0.05,Hard Drinks,148.87,2009,Medium,Tier 2,Supermarket Type2
12.34,No Sugar,0.034,Health and Hygiene,95.69,1987,High,Tier 2,Supermarket Type1
14.29,Regular,0.124,Fruits and Vegetables,201.74,1987,High,Tier 2,Supermarket Type1
13.92,Regular,0.086,Frozen Foods,162.85,1987,High,Tier 2,Supermarket Type1
14.12,Low Sugar,0.129,Baking Goods,160.41,1987,High,Tier 2,Supermarket Type1
14.96,Regular,0.021,Meat,195.73,1987,High,Tier 2,Supermarket Type1
10.4,Low Sugar,0.064,Fruits and Vegetables,129.37,2009,Medium,Tier 2,Supermarket Type2
12.56,No Sugar,0.042,Household,141.34,2009,Medium,Tier 2,Supermarket Type2
11.12,Low Sugar,0.124,Snack Foods,104.86,1998,Small,Tier 3,Food Mart
15.3,Low Sugar,0.024,Snack Foods,144.34,2009,Medium,Tier 2,Supermarket Type2
11.89,No Sugar,0.061,Health and Hygiene,188.17,1987,High,Tier 2,Supermarket Type1
12.33,Low Sugar,0.053,Fruits and Vegetables,86.72,1998,Small,Tier 3,Food Mart
12.18,Low Sugar,0.107,Snack Foods,162.96,2009,Medium,Tier 2,Supermarket Type2
14.72,Regular,0.052,Canned,160.76,1999,Medium,Tier 1,Departmental Store
15.77,Low Sugar,0.044,Dairy,155.23,1999,Medium,Tier 1,Departmental Store
14.56,Low Sugar,0.038,Hard Drinks,178.4,1987,High,Tier 2,Supermarket Type1
13.88,Low Sugar,0.032,Canned,177.26,1987,High,Tier 2,Supermarket Type1
7.7,Regular,0.038,Fruits and Vegetables,98.13,1998,Small,Tier 3,Food Mart
7.33,Low Sugar,0.183,Canned,107.44,1998,Small,Tier 3,Food Mart
8.36,reg,0.077,Dairy,111.56,1998,Small,Tier 3,Food Mart
10.89,Regular,0.037,Fruits and Vegetables,124.43,2009,Medium,Tier 2,Supermarket Type2
14.36,Regular,0.012,Soft Drinks,128.07,2009,Medium,Tier 2,Supermarket Type2
14.55,Low Sugar,0.205,Seafood,167.45,1999,Medium,Tier 1,Departmental Store
14.82,Low Sugar,0.011,Breads,131.95,2009,Medium,Tier 2,Supermarket Type2
14.09,Low Sugar,0.08,Baking Goods,137.91,2009,Medium,Tier 2,Supermarket Type2
12.25,Regular,0.025,Hard Drinks,151.93,2009,Medium,Tier 2,Supermarket Type2
15.8,Regular,0.111,Snack Foods,130.46,2009,Medium,Tier 2,Supermarket Type2
11.13,No Sugar,0.073,Household,140.73,2009,Medium,Tier 2,Supermarket Type2
12.4,No Sugar,0.092,Household,183.95,1987,High,Tier 2,Supermarket Type1
12.66,Low Sugar,0.088,Canned,127.99,2009,Medium,Tier 2,Supermarket Type2
14.99,No Sugar,0.058,Household,161.5,1999,Medium,Tier 1,Departmental Store
10.07,Low Sugar,0.043,Snack Foods,121.94,1987,High,Tier 2,Supermarket Type1
12.03,Low Sugar,0.047,Starchy Foods,116.24,1999,Medium,Tier 1,Departmental Store
12.92,Regular,0.032,Meat,121.53,2009,Medium,Tier 2,Supermarket Type2
14.15,Low Sugar,0.052,Dairy,215.74,1999,Medium,Tier 1,Departmental Store
13.21,Regular,0.019,Baking Goods,164.45,2009,Medium,Tier 2,Supermarket Type2
11.08,No Sugar,0.016,Health and Hygiene,106.32,1998,Small,Tier 3,Food Mart
11.11,Regular,0.015,Canned,133.07,2009,Medium,Tier 2,Supermarket Type2
12.8,Low Sugar,0.022,Dairy,126.14,2009,Medium,Tier 2,Supermarket Type2
13.46,Low Sugar,0.075,Soft Drinks,135.73,2009,Medium,Tier 2,Supermarket Type2
11.32,Low Sugar,0.17,Fruits and Vegetables,136.2,2009,Medium,Tier 2,Supermarket Type2
17.47,Low Sugar,0.027,Fruits and Vegetables,195.62,1999,Medium,Tier 1,Departmental Store
13.08,Low Sugar,0.008,Snack Foods,149.13,2009,Medium,Tier 2,Supermarket Type2
15.61,Low Sugar,0.122,Fruits and Vegetables,141.69,1987,High,Tier 2,Supermarket Type1
14.39,Low Sugar,0.139,Snack Foods,163.84,1987,High,Tier 2,Supermarket Type1
14.0,Low Sugar,0.036,Fruits and Vegetables,117.72,2009,Medium,Tier 2,Supermarket Type2
14.33,Low Sugar,0.035,Meat,188.37,1987,High,Tier 2,Supermarket Type1
11.16,Regular,0.055,Meat,170.81,2009,Medium,Tier 2,Supermarket Type2
10.49,Low Sugar,0.032,Snack Foods,127.63,2009,Medium,Tier 2,Supermarket Type2
12.82,reg,0.058,Frozen Foods,135.28,2009,Medium,Tier 2,Supermarket Type2
11.82,No Sugar,0.014,Household,141.53,2009,Medium,Tier 2,Supermarket Type2
13.42,Regular,0.154,Frozen Foods,166.81,1987,High,Tier 2,Supermarket Type1
9.87,Low Sugar,0.03,Snack Foods,89.57,1998,Small,Tier 3,Food Mart
11.37,Low Sugar,0.095,Canned,150.55,2009,Medium,Tier 2,Supermarket Type2
13.28,No Sugar,0.042,Health and Hygiene,167.77,1987,High,Tier 2,Supermarket Type1
10.54,Regular,0.04,Soft Drinks,111.83,1998,Small,Tier 3,Food Mart
14.09,Regular,0.015,Fruits and Vegetables,121.85,2009,Medium,Tier 2,Supermarket Type2
10.95,Low Sugar,0.038,Meat,102.71,1998,Small,Tier 3,Food Mart
17.39,Low Sugar,0.073,Fruits and Vegetables,175.5,1999,Medium,Tier 1,Departmental Store
14.5,Regular,0.026,Soft Drinks,146.7,2009,Medium,Tier 2,Supermarket Type2
12.67,No Sugar,0.046,Health and Hygiene,175.83,1987,High,Tier 2,Supermarket Type1
15.18,Low Sugar,0.027,Fruits and Vegetables,155.91,1999,Medium,Tier 1,Departmental Store
10.22,Low Sugar,0.075,Baking Goods,108.72,1998,Small,Tier 3,Food Mart
13.23,Regular,0.072,Breakfast,150.16,2009,Medium,Tier 2,Supermarket Type2
11.84,Low Sugar,0.036,Fruits and Vegetables,133.55,2009,Medium,Tier 2,Supermarket Type2
11.68,Low Sugar,0.067,Meat,185.12,1987,High,Tier 2,Supermarket Type1
11.35,Low Sugar,0.026,Dairy,132.6,2009,Medium,Tier 2,Supermarket Type2
13.72,No Sugar,0.056,Health and Hygiene,142.14,2009,Medium,Tier 2,Supermarket Type2
16.32,Low Sugar,0.033,Snack Foods,173.95,1987,High,Tier 2,Supermarket Type1
13.23,Low Sugar,0.067,Frozen Foods,167.14,2009,Medium,Tier 2,Supermarket Type2
13.63,Low Sugar,0.147,Fruits and Vegetables,157.43,2009,Medium,Tier 2,Supermarket Type2
17.24,Low Sugar,0.017,Snack Foods,140.86,1999,Medium,Tier 1,Departmental Store
14.42,No Sugar,0.017,Household,204.31,1999,Medium,Tier 1,Departmental Store
14.73,Low Sugar,0.027,Snack Foods,139.42,2009,Medium,Tier 2,Supermarket Type2
14.28,Regular,0.095,Snack Foods,190.26,1987,High,Tier 2,Supermarket Type1
14.62,Low Sugar,0.095,Canned,190.76,1987,High,Tier 2,Supermarket Type1
12.25,Low Sugar,0.128,Canned,177.4,2009,Medium,Tier 2,Supermarket Type2
13.44,Regular,0.036,Hard Drinks,132.58,2009,Medium,Tier 2,Supermarket Type2
13.08,Low Sugar,0.044,Frozen Foods,114.66,2009,Medium,Tier 2,Supermarket Type2
14.7,Low Sugar,0.137,Dairy,159.86,1987,High,Tier 2,Supermarket Type1
11.54,Regular,0.06,Fruits and Vegetables,140.71,2009,Medium,Tier 2,Supermarket Type2
14.18,Regular,0.144,Frozen Foods,161.28,1987,High,Tier 2,Supermarket Type1
11.27,Low Sugar,0.124,Canned,147.12,2009,Medium,Tier 2,Supermarket Type2
13.61,Low Sugar,0.026,Canned,108.18,1998,Small,Tier 3,Food Mart
11.97,Low Sugar,0.047,Frozen Foods,142.36,2009,Medium,Tier 2,Supermarket Type2
10.56,Low Sugar,0.038,Frozen Foods,97.45,1998,Small,Tier 3,Food Mart
10.18,Low Sugar,0.103,Seafood,135.38,2009,Medium,Tier 2,Supermarket Type2
11.53,Low Sugar,0.02,Snack Foods,119.91,2009,Medium,Tier 2,Supermarket Type2
11.94,Regular,0.117,Frozen Foods,176.27,2009,Medium,Tier 2,Supermarket Type2
11.57,No Sugar,0.022,Household,133.82,2009,Medium,Tier 2,Supermarket Type2
13.8,No Sugar,0.014,Health and Hygiene,129.59,2009,Medium,Tier 2,Supermarket Type2
10.68,Regular,0.083,Baking Goods,146.21,2009,Medium,Tier 2,Supermarket Type2
10.38,No Sugar,0.089,Health and Hygiene,112.11,1998,Small,Tier 3,Food Mart
12.21,Regular,0.07,Fruits and Vegetables,135.67,2009,Medium,Tier 2,Supermarket Type2
10.96,Low Sugar,0.109,Dairy,130.68,2009,Medium,Tier 2,Supermarket Type2
10.1,Low Sugar,0.07,Fruits and Vegetables,131.73,2009,Medium,Tier 2,Supermarket Type2
11.35,Low Sugar,0.071,Frozen Foods,174.11,2009,Medium,Tier 2,Supermarket Type2
11.51,Low Sugar,0.077,Dairy,92.61,1998,Small,Tier 3,Food Mart
14.67,Low Sugar,0.116,Dairy,164.12,1999,Medium,Tier 1,Departmental Store
11.51,Regular,0.023,Frozen Foods,138.15,2009,Medium,Tier 2,Supermarket Type2
11.97,Low Sugar,0.004,Frozen Foods,116.15,2009,Medium,Tier 2,Supermarket Type2
12.03,Regular,0.026,Frozen Foods,129.03,2009,Medium,Tier 2,Supermarket Type2
12.43,Regular,0.154,Snack Foods,166.96,2009,Medium,Tier 2,Supermarket Type2
16.59,Low Sugar,0.174,Fruits and Vegetables,175.62,1999,Medium,Tier 1,Departmental Store
14.63,Low Sugar,0.035,Snack Foods,179.0,1987,High,Tier 2,Supermarket Type1
11.59,Low Sugar,0.055,Snack Foods,141.64,2009,Medium,Tier 2,Supermarket Type2
12.49,Low Sugar,0.026,Snack Foods,116.15,2009,Medium,Tier 2,Supermarket Type2
13.58,Low Sugar,0.153,Fruits and Vegetables,138.25,2009,Medium,Tier 2,Supermarket Type2
14.87,No Sugar,0.103,Health and Hygiene,217.23,1999,Medium,Tier 1,Departmental Store
13.32,No Sugar,0.049,Household,113.27,2009,Medium,Tier 2,Supermarket Type2
11.29,No Sugar,0.058,Others,142.82,2009,Medium,Tier 2,Supermarket Type2
8.56,Regular,0.061,Frozen Foods,91.13,1998,Small,Tier 3,Food Mart
14.0,Low Sugar,0.058,Canned,111.14,2009,Medium,Tier 2,Supermarket Type2
15.07,Low Sugar,0.043,Meat,135.09,2009,Medium,Tier 2,Supermarket Type2
13.24,Low Sugar,0.072,Snack Foods,154.53,2009,Medium,Tier 2,Supermarket Type2
13.01,Low Sugar,0.023,Snack Foods,181.93,1999,Medium,Tier 1,Departmental Store
14.64,Low Sugar,0.012,Frozen Foods,153.73,1987,High,Tier 2,Supermarket Type1
11.84,Regular,0.023,Meat,113.2,2009,Medium,Tier 2,Supermarket Type2
13.46,Low Sugar,0.028,Frozen Foods,217.36,1999,Medium,Tier 1,Departmental Store
11.59,Regular,0.024,Canned,108.4,1987,High,Tier 2,Supermarket Type1
13.5,Low Sugar,0.013,Breakfast,184.48,1999,Medium,Tier 1,Departmental Store
15.73,No Sugar,0.035,Household,180.51,1987,High,Tier 2,Supermarket Type1
13.14,Low Sugar,0.022,Fruits and Vegetables,158.42,2009,Medium,Tier 2,Supermarket Type2
8.82,Low Sugar,0.083,Dairy,138.88,1987,High,Tier 2,Supermarket Type1
13.59,reg,0.039,Canned,133.49,2009,Medium,Tier 2,Supermarket Type2
14.26,Regular,0.065,Frozen Foods,164.81,1987,High,Tier 2,Supermarket Type1
14.35,Low Sugar,0.018,Meat,129.25,2009,Medium,Tier 2,Supermarket Type2
11.58,Low Sugar,0.019,Soft Drinks,103.05,1987,High,Tier 2,Supermarket Type1
13.94,Low Sugar,0.011,Snack Foods,122.09,2009,Medium,Tier 2,Supermarket Type2
10.08,Low Sugar,0.03,Frozen Foods,67.18,1998,Small,Tier 3,Food Mart
10.86,No Sugar,0.07,Health and Hygiene,153.36,2009,Medium,Tier 2,Supermarket Type2
14.22,No Sugar,0.048,Household,141.09,2009,Medium,Tier 2,Supermarket Type2
11.73,No Sugar,0.059,Health and Hygiene,168.41,2009,Medium,Tier 2,Supermarket Type2
14.91,Low Sugar,0.073,Baking Goods,209.66,1999,Medium,Tier 1,Departmental Store
13.62,Low Sugar,0.097,Dairy,154.13,2009,Medium,Tier 2,Supermarket Type2
13.29,Regular,0.017,Dairy,110.55,1999,Medium,Tier 1,Departmental Store
11.49,No Sugar,0.016,Health and Hygiene,165.5,2009,Medium,Tier 2,Supermarket Type2
14.28,No Sugar,0.184,Health and Hygiene,177.12,1999,Medium,Tier 1,Departmental Store
14.84,Low Sugar,0.069,Baking Goods,171.47,1999,Medium,Tier 1,Departmental Store
14.0,Low Sugar,0.039,Dairy,197.4,1987,High,Tier 2,Supermarket Type1
14.64,No Sugar,0.023,Household,176.9,1987,High,Tier 2,Supermarket Type1
12.01,Regular,0.077,Fruits and Vegetables,142.55,2009,Medium,Tier 2,Supermarket Type2
10.98,Low Sugar,0.056,Canned,142.0,2009,Medium,Tier 2,Supermarket Type2
10.97,Low Sugar,0.033,Seafood,141.62,2009,Medium,Tier 2,Supermarket Type2
13.36,Low Sugar,0.022,Frozen Foods,151.78,2009,Medium,Tier 2,Supermarket Type2
17.55,Low Sugar,0.058,Soft Drinks,209.8,1999,Medium,Tier 1,Departmental Store
12.01,Low Sugar,0.094,Frozen Foods,116.6,1999,Medium,Tier 1,Departmental Store
17.12,Regular,0.111,Soft Drinks,217.03,1999,Medium,Tier 1,Departmental Store
17.82,Low Sugar,0.138,Starchy Foods,171.19,1999,Medium,Tier 1,Departmental Store
13.09,Regular,0.033,Snack Foods,163.18,2009,Medium,Tier 2,Supermarket Type2
13.85,Regular,0.031,Snack Foods,185.48,1999,Medium,Tier 1,Departmental Store
11.43,Regular,0.146,Canned,113.97,1987,High,Tier 2,Supermarket Type1
12.76,Low Sugar,0.03,Fruits and Vegetables,146.66,2009,Medium,Tier 2,Supermarket Type2
16.92,No Sugar,0.006,Health and Hygiene,184.19,1999,Medium,Tier 1,Departmental Store
13.86,Low Sugar,0.03,Dairy,140.61,2009,Medium,Tier 2,Supermarket Type2
13.03,Low Sugar,0.046,Meat,146.2,2009,Medium,Tier 2,Supermarket Type2
11.41,Low Sugar,0.159,Frozen Foods,135.52,2009,Medium,Tier 2,Supermarket Type2
15.17,Low Sugar,0.018,Frozen Foods,194.87,1999,Medium,Tier 1,Departmental Store
10.37,Regular,0.112,Meat,118.19,1987,High,Tier 2,Supermarket Type1
16.4,Low Sugar,0.025,Canned,171.88,1987,High,Tier 2,Supermarket Type1
15.81,No Sugar,0.07,Household,176.48,1987,High,Tier 2,Supermarket Type1
15.04,Low Sugar,0.038,Hard Drinks,178.24,1987,High,Tier 2,Supermarket Type1
13.02,Low Sugar,0.014,Fruits and Vegetables,119.87,2009,Medium,Tier 2,Supermarket Type2
11.38,Low Sugar,0.095,Fruits and Vegetables,122.09,2009,Medium,Tier 2,Supermarket Type2
10.93,No Sugar,0.054,Household,103.23,1998,Small,Tier 3,Food Mart
10.73,Low Sugar,0.054,Meat,148.79,2009,Medium,Tier 2,Supermarket Type2
9.82,No Sugar,0.009,Health and Hygiene,103.11,1998,Small,Tier 3,Food Mart
10.28,No Sugar,0.067,Health and Hygiene,146.56,2009,Medium,Tier 2,Supermarket Type2
15.21,Regular,0.039,Canned,123.72,2009,Medium,Tier 2,Supermarket Type2
13.01,Low Sugar,0.14,Meat,141.23,2009,Medium,Tier 2,Supermarket Type2
12.96,No Sugar,0.064,Household,144.34,2009,Medium,Tier 2,Supermarket Type2
15.26,Low Sugar,0.079,Snack Foods,146.43,1987,High,Tier 2,Supermarket Type1
14.79,Low Sugar,0.067,Soft Drinks,171.69,1999,Medium,Tier 1,Departmental Store
12.25,Low Sugar,0.074,Canned,127.29,2009,Medium,Tier 2,Supermarket Type2
13.34,No Sugar,0.052,Health and Hygiene,170.71,1987,High,Tier 2,Supermarket Type1
10.58,Low Sugar,0.009,Seafood,99.47,1998,Small,Tier 3,Food Mart
11.98,Regular,0.073,Fruits and Vegetables,171.04,2009,Medium,Tier 2,Supermarket Type2
13.17,Low Sugar,0.032,Baking Goods,147.65,2009,Medium,Tier 2,Supermarket Type2
11.99,Low Sugar,0.172,Baking Goods,137.08,2009,Medium,Tier 2,Supermarket Type2
11.69,Low Sugar,0.019,Soft Drinks,122.03,2009,Medium,Tier 2,Supermarket Type2
14.74,Regular,0.051,Fruits and Vegetables,166.51,1999,Medium,Tier 1,Departmental Store
10.48,Regular,0.114,Snack Foods,158.21,2009,Medium,Tier 2,Supermarket Type2
10.96,Low Sugar,0.016,Breads,74.2,1998,Small,Tier 3,Food Mart
13.34,Low Sugar,0.174,Soft Drinks,200.59,1987,High,Tier 2,Supermarket Type1
13.85,Low Sugar,0.146,Dairy,151.4,2009,Medium,Tier 2,Supermarket Type2
13.41,Regular,0.029,Fruits and Vegetables,159.99,2009,Medium,Tier 2,Supermarket Type2
14.06,Low Sugar,0.038,Snack Foods,114.74,2009,Medium,Tier 2,Supermarket Type2
13.2,Regular,0.013,Baking Goods,122.51,2009,Medium,Tier 2,Supermarket Type2
12.73,No Sugar,0.016,Health and Hygiene,112.75,2009,Medium,Tier 2,Supermarket Type2
19.12,Low Sugar,0.025,Snack Foods,185.76,1999,Medium,Tier 1,Departmental Store
13.43,Low Sugar,0.016,Soft Drinks,122.96,2009,Medium,Tier 2,Supermarket Type2
9.12,Low Sugar,0.141,Fruits and Vegetables,160.61,2009,Medium,Tier 2,Supermarket Type2
13.94,Low Sugar,0.185,Fruits and Vegetables,160.21,1987,High,Tier 2,Supermarket Type1
14.74,Low Sugar,0.028,Fruits and Vegetables,173.42,1999,Medium,Tier 1,Departmental Store
14.87,Low Sugar,0.108,Snack Foods,179.56,1999,Medium,Tier 1,Departmental Store
12.81,Regular,0.028,Soft Drinks,124.88,2009,Medium,Tier 2,Supermarket Type2
14.53,Low Sugar,0.089,Snack Foods,125.16,2009,Medium,Tier 2,Supermarket Type2
12.18,No Sugar,0.15,Household,147.22,2009,Medium,Tier 2,Supermarket Type2
10.53,No Sugar,0.019,Household,171.63,2009,Medium,Tier 2,Supermarket Type2
9.38,Regular,0.039,Soft Drinks,115.72,1999,Medium,Tier 1,Departmental Store
9.82,Low Sugar,0.235,Soft Drinks,160.14,2009,Medium,Tier 2,Supermarket Type2
11.87,Low Sugar,0.126,Baking Goods,143.22,2009,Medium,Tier 2,Supermarket Type2
14.35,Low Sugar,0.111,Fruits and Vegetables,136.93,2009,Medium,Tier 2,Supermarket Type2
12.15,Low Sugar,0.04,Meat,160.78,2009,Medium,Tier 2,Supermarket Type2
14.15,No Sugar,0.022,Household,172.94,1999,Medium,Tier 1,Departmental Store
9.73,Low Sugar,0.018,Meat,141.48,2009,Medium,Tier 2,Supermarket Type2
12.24,Low Sugar,0.014,Fruits and Vegetables,154.99,2009,Medium,Tier 2,Supermarket Type2
9.57,No Sugar,0.015,Health and Hygiene,144.1,2009,Medium,Tier 2,Supermarket Type2
10.77,No Sugar,0.191,Others,143.53,2009,Medium,Tier 2,Supermarket Type2
11.09,Low Sugar,0.033,Dairy,118.67,2009,Medium,Tier 2,Supermarket Type2
10.88,Low Sugar,0.05,Fruits and Vegetables,134.83,2009,Medium,Tier 2,Supermarket Type2
7.34,Regular,0.058,Breads,170.06,2009,Medium,Tier 2,Supermarket Type2
12.46,Low Sugar,0.147,Dairy,140.98,2009,Medium,Tier 2,Supermarket Type2
8.35,Regular,0.028,Dairy,84.27,1998,Small,Tier 3,Food Mart
15.39,Regular,0.022,Baking Goods,195.11,1999,Medium,Tier 1,Departmental Store
11.45,Regular,0.118,Fruits and Vegetables,160.96,2009,Medium,Tier 2,Supermarket Type2
15.09,Low Sugar,0.057,Meat,154.83,1987,High,Tier 2,Supermarket Type1
11.69,No Sugar,0.033,Household,205.73,1999,Medium,Tier 1,Departmental Store
12.04,Regular,0.011,Snack Foods,153.42,1999,Medium,Tier 1,Departmental Store
12.28,Regular,0.137,Canned,137.83,2009,Medium,Tier 2,Supermarket Type2
14.08,No Sugar,0.026,Household,123.44,2009,Medium,Tier 2,Supermarket Type2
11.51,Low Sugar,0.171,Fruits and Vegetables,142.49,2009,Medium,Tier 2,Supermarket Type2
12.57,Low Sugar,0.017,Baking Goods,143.12,2009,Medium,Tier 2,Supermarket Type2
13.59,No Sugar,0.089,Health and Hygiene,128.45,2009,Medium,Tier 2,Supermarket Type2
11.65,Regular,0.073,Snack Foods,130.48,1999,Medium,Tier 1,Departmental Store
12.5,No Sugar,0.02,Others,129.71,2009,Medium,Tier 2,Supermarket Type2
11.43,Low Sugar,0.01,Baking Goods,154.31,2009,Medium,Tier 2,Supermarket Type2
9.48,Low Sugar,0.063,Frozen Foods,141.2,2009,Medium,Tier 2,Supermarket Type2
16.53,Regular,0.028,Frozen Foods,196.63,1999,Medium,Tier 1,Departmental Store
16.95,Low Sugar,0.162,Dairy,211.85,1999,Medium,Tier 1,Departmental Store
15.59,Regular,0.104,Snack Foods,149.51,1987,High,Tier 2,Supermarket Type1
10.76,Low Sugar,0.019,Meat,190.45,2009,Medium,Tier 2,Supermarket Type2
10.93,No Sugar,0.025,Household,156.05,2009,Medium,Tier 2,Supermarket Type2
10.17,Regular,0.037,Breads,112.06,1998,Small,Tier 3,Food Mart
13.29,Regular,0.126,Baking Goods,109.69,2009,Medium,Tier 2,Supermarket Type2
10.4,Low Sugar,0.059,Fruits and Vegetables,137.67,2009,Medium,Tier 2,Supermarket Type2
9.61,Low Sugar,0.064,Baking Goods,92.03,1998,Small,Tier 3,Food Mart
18.8,No Sugar,0.06,Health and Hygiene,177.86,1999,Medium,Tier 1,Departmental Store
12.68,Low Sugar,0.077,Meat,144.66,2009,Medium,Tier 2,Supermarket Type2
11.38,Regular,0.14,Dairy,126.15,2009,Medium,Tier 2,Supermarket Type2
10.64,No Sugar,0.034,Health and Hygiene,123.88,2009,Medium,Tier 2,Supermarket Type2
10.82,No Sugar,0.034,Household,117.35,1987,High,Tier 2,Supermarket Type1
9.88,Low Sugar,0.184,Canned,113.71,1998,Small,Tier 3,Food Mart
10.23,No Sugar,0.012,Household,128.13,2009,Medium,Tier 2,Supermarket Type2
8.25,Regular,0.031,Dairy,119.55,1998,Small,Tier 3,Food Mart
10.31,Low Sugar,0.053,Dairy,104.76,1998,Small,Tier 3,Food Mart
11.55,Low Sugar,0.038,Dairy,152.41,2009,Medium,Tier 2,Supermarket Type2
11.05,No Sugar,0.073,Health and Hygiene,140.16,2009,Medium,Tier 2,Supermarket Type2
8.88,Regular,0.021,Canned,156.71,2009,Medium,Tier 2,Supermarket Type2
13.02,Regular,0.027,Fruits and Vegetables,141.9,2009,Medium,Tier 2,Supermarket Type2
13.7,Regular,0.089,Baking Goods,152.91,2009,Medium,Tier 2,Supermarket Type2
13.51,Low Sugar,0.048,Fruits and Vegetables,121.14,2009,Medium,Tier 2,Supermarket Type2
12.8,Regular,0.017,Frozen Foods,160.56,2009,Medium,Tier 2,Supermarket Type2
17.08,Low Sugar,0.076,Meat,173.23,1999,Medium,Tier 1,Departmental Store
14.91,No Sugar,0.011,Household,141.66,2009,Medium,Tier 2,Supermarket Type2
12.64,Low Sugar,0.12,Dairy,175.83,1987,High,Tier 2,Supermarket Type1
11.8,Regular,0.016,Canned,156.64,2009,Medium,Tier 2,Supermarket Type2
8.4,Low Sugar,0.14,Canned,96.48,1998,Small,Tier 3,Food Mart
16.16,Low Sugar,0.042,Frozen Foods,156.21,1999,Medium,Tier 1,Departmental Store
14.35,No Sugar,0.033,Health and Hygiene,172.76,1999,Medium,Tier 1,Departmental Store
12.05,Low Sugar,0.235,Fruits and Vegetables,105.32,1987,High,Tier 2,Supermarket Type1
12.15,Low Sugar,0.16,Canned,164.63,2009,Medium,Tier 2,Supermarket Type2
15.9,Regular,0.172,Fruits and Vegetables,153.75,1999,Medium,Tier 1,Departmental Store
13.49,No Sugar,0.068,Others,176.25,1999,Medium,Tier 1,Departmental Store
15.66,Low Sugar,0.061,Frozen Foods,176.66,1987,High,Tier 2,Supermarket Type1
15.59,Low Sugar,0.139,Baking Goods,158.35,1999,Medium,Tier 1,Departmental Store
11.98,Regular,0.027,Fruits and Vegetables,156.32,2009,Medium,Tier 2,Supermarket Type2
11.09,Regular,0.079,Fruits and Vegetables,116.91,1987,High,Tier 2,Supermarket Type1
12.8,Low Sugar,0.039,Snack Foods,126.13,2009,Medium,Tier 2,Supermarket Type2
15.04,Low Sugar,0.033,Dairy,160.02,1999,Medium,Tier 1,Departmental Store
10.96,reg,0.076,Hard Drinks,106.63,1998,Small,Tier 3,Food Mart
14.19,No Sugar,0.088,Health and Hygiene,129.3,2009,Medium,Tier 2,Supermarket Type2
13.24,Regular,0.046,Baking Goods,114.53,2009,Medium,Tier 2,Supermarket Type2
15.8,reg,0.021,Meat,200.97,1999,Medium,Tier 1,Departmental Store
